Transaction Code,Transaction Description,Transaction Category,Posting date of transaction,Transaction Date,Merchant Info DBA Name,Transaction Amount,Debit or Credit,Merchant Category Code,Merchant City,Merchant Country,Merchant Postal Code,Merchant State/Province,Conversion Rate
3001,PILOT 917 GREAT FALLS MT,1,2026-01-28,2026-01-27,PILOT 917,764.25,Debit,5541.0,GREAT FALLS,USA,59404,MT,1.408548048
3001,VCN*IDAHODOT BOISE ID,1,2026-01-28,2026-01-27,VCN*IDAHODOT,86.83,Debit,9399.0,BOISE,USA,83703,ID,1.408663205
3001,IA DOT MOTOR CARRIER S ANKENY IA,1,2026-01-28,2026-01-26,IA DOT MOTOR CARRIER S,197.63,Debit,9399.0,ANKENY,USA,50021,IA,1.406619217
3001,CITY OF TULSA PERMITS TULSA OK,1,2026-01-28,2026-01-28,CITY OF TULSA PERMITS,150.37,Debit,9399.0,TULSA,USA,74103,OK,1.406641721
3001,BC PERMIT CENTRE VICTORIA BC,1,2026-01-28,2026-01-26,BC PERMIT CENTRE,40.0,Debit,9399.0,VICTORIA,CAN,V8W9T5,BC,0.0
3001,LOVE'S #0849 INSIDE VALLEY CITY ND,1,2026-01-28,2026-01-27,LOVE'S #0849 INSIDE,390.98,Debit,5541.0,VALLEY CITY,USA,58072,ND,1.408581619
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2026-01-28,2026-01-27,DTOPS SINGLE CROSSING,29.25,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.40625
375,273295 POINT REDEMPTION,1,2026-01-28,2026-01-28,273295 POINT REDEMPTION,2732.95,Credit,,,,00000,,0.0
3001,NDHP-E PERMIT BISMARCK ND,1,2026-01-28,2026-01-28,NDHP-E PERMIT,960.25,Debit,9399.0,BISMARCK,USA,58505,ND,1.415629791
3001,DAYS INNS/DAYSTOP CENTERVILLE TX,1,2026-01-28,2026-01-27,DAYS INNS/DAYSTOP,148.14,Debit,3510.0,CENTERVILLE,USA,758331930,TX,1.415575728
3001,CENEX-FUOC OF CARPIO CARPIO ND,1,2026-01-28,2026-01-26,CENEX-FUOC OF CARPIO,667.96,Debit,5541.0,CARPIO,USA,58725,ND,1.41561937
3001,TRACTOR-SUPPLY-CO #026 YANKTON SD,1,2026-01-28,2026-01-27,TRACTOR-SUPPLY-CO #026,37.33,Debit,5599.0,YANKTON,USA,57078,SD,1.406556141
3001,LOVE'S #0608 INSIDE MCPHERSON KS,1,2026-01-28,2026-01-27,LOVE'S #0608 INSIDE,1158.96,Debit,5541.0,MCPHERSON,USA,67460,KS,1.408556149
3001,FLYING J 725 BAYTOWN TX,1,2026-01-28,2026-01-27,FLYING J 725,322.58,Debit,5541.0,BAYTOWN,USA,77521,TX,1.408584777
3001,TA # 92 BLOOMINGTON BLOOMINGTON IL,1,2026-01-28,2026-01-27,TA # 92 BLOOMINGTON,798.44,Debit,5541.0,BLOOMINGTON,USA,61701,IL,1.408556055
108,CWB EFT PAYMENT,19,2026-01-28,2026-01-28,CWB EFT PAYMENT,220131.11,Credit,,,,00000,,0.0
3001,TA EXPRESS VERMILLIO BURBANK SD,1,2026-01-28,2026-01-27,TA EXPRESS VERMILLIO,276.74,Debit,5541.0,BURBANK,USA,57010,SD,1.406628037
3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,2026-01-28,2026-01-27,OKC SIZE & WEIGHTS PER,397.91,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.406638857
3001,TA EXPRESS SUMMIT SUMMIT SD,1,2026-01-28,2026-01-27,TA EXPRESS SUMMIT,173.64,Debit,5541.0,SUMMIT,USA,57266,SD,1.406675307
3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,2026-01-28,2026-01-27,OKC SIZE & WEIGHTS PER,617.34,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.406625956
3001,FLYING J 639 POST FALLS ID,1,2026-01-29,2026-01-28,FLYING J 639,1241.81,Debit,5541.0,POST FALLS,USA,83854,ID,1.408554706
3001,MDOT PERMIT GATEWAY LANSING MI,1,2026-01-29,2026-01-28,MDOT PERMIT GATEWAY,73.25,Debit,9399.0,LANSING,USA,489331532,MI,1.408653846
3001,MDOT PERMIT GATEWAY LANSING MI,1,2026-01-29,2026-01-28,MDOT PERMIT GATEWAY,73.25,Debit,9399.0,LANSING,USA,489331532,MI,1.408653846
3001,AB TRANSP 403-340-5075 EDMONTON AB,1,2026-01-29,2026-01-27,AB TRANSP 403-340-5075,335.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
3001,SQ *ASHLEY SRSEN Orting WA,1,2026-01-29,2026-01-28,SQ *ASHLEY SRSEN,352.14,Debit,7299.0,Orting,USA,98360,WA,1.40856
3001,SQ *KFDGT PILOT CAR SE Grandville MI,1,2026-01-29,2026-01-28,SQ *KFDGT PILOT CAR SE,563.42,Debit,4121.0,Grandville,USA,49418,MI,1.40855
3001,SD DEPT OF TRANS OPS PIERRE SD,1,2026-01-29,2026-01-28,SD DEPT OF TRANS OPS,127.75,Debit,9399.0,PIERRE,USA,57501,SD,1.408644834
3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,1,2026-01-29,2026-01-28,WSDOT COMMERCIAL VEHIC,56.87,Debit,9399.0,TUMWATER,USA,98504,WA,1.415733134
3001,AB TRANSP 403-340-5075 EDMONTON AB,1,2026-01-29,2026-01-27,AB TRANSP 403-340-5075,526.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
3001,REGINA HUSKY TC ESSO 6 REGINA SK,1,2026-01-29,2026-01-27,REGINA HUSKY TC ESSO 6,7.25,Debit,5542.0,REGINA,CAN,S4Z1A5,SK,0.0
3001,AB TRANSP 403-340-5075 EDMONTON AB,1,2026-01-29,2026-01-27,AB TRANSP 403-340-5075,7.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
3001,TA EXPRESS SUMMIT SUMMIT SD,1,2026-01-29,2026-01-28,TA EXPRESS SUMMIT,779.94,Debit,5541.0,SUMMIT,USA,57266,SD,1.396565616
3001,RONA+ N.E. EDMONTON 83 EDMONTON AB,1,2026-01-29,2026-01-28,RONA+ N.E. EDMONTON 83,45.13,Debit,5251.0,EDMONTON,CAN,T5Y 0S5,AB,0.0
3001,DAYS INNS/DAYSTOP CENTERVILLE TX,1,2026-01-29,2026-01-28,DAYS INNS/DAYSTOP,143.96,Debit,3510.0,CENTERVILLE,USA,758331930,TX,1.406546165
3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,1,2026-01-29,2026-01-28,WSDOT COMMERCIAL VEHIC,810.7,Debit,9399.0,TUMWATER,USA,98504,WA,1.415624781
3001,NDHP-E PERMIT BISMARCK ND,1,2026-01-29,2026-01-29,NDHP-E PERMIT,39.38,Debit,9399.0,BISMARCK,USA,58505,ND,1.406428571
3001,CDN ENERGY AND POWER C CALGARY AB,1,2026-01-29,2026-01-28,CDN ENERGY AND POWER C,655.87,Debit,5099.0,CALGARY,CAN,T2C5C7,AB,0.0
3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,1,2026-01-29,2026-01-28,WSDOT COMMERCIAL VEHIC,522.0,Debit,9399.0,TUMWATER,USA,98504,WA,1.41563161
3001,LOVE'S #0843 INSIDE DRAYTON ND,1,2026-01-29,2026-01-29,LOVE'S #0843 INSIDE,1170.46,Debit,5541.0,DRAYTON,USA,58225,ND,1.396563655
3001,PILOT 495 BROOKLYN IA,1,2026-01-29,2026-01-28,PILOT 495,619.62,Debit,5541.0,BROOKLYN,USA,52211,IA,1.408547397
3001,ONE9 1285 SANTO TX,1,2026-01-29,2026-01-28,ONE9 1285,787.01,Debit,5541.0,SANTO,USA,76472,TX,1.396571611
3001,MTO TSD PRIO PER & REG ST. CATHARINE ON,1,2026-01-29,2026-01-27,MTO TSD PRIO PER & REG,500.0,Debit,9399.0,ST. CATHARINE,CAN,L2R7R4,ON,0.0
3001,DOT-COMM VEH PERMITTIN ANCHORAGE AK,1,2026-01-30,2026-01-29,DOT-COMM VEH PERMITTIN,13.97,Debit,9399.0,ANCHORAGE,USA,99515,AK,1.397
3001,ULTRAMAR #42442 PORT HOPE ON,1,2026-01-30,2026-01-29,ULTRAMAR #42442,6.0,Debit,5542.0,PORT HOPE,CAN,L1A 3V6,ON,0.0
3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,1,2026-01-30,2026-01-29,WSDOT COMMERCIAL VEHIC,709.92,Debit,9399.0,TUMWATER,USA,98504,WA,1.406617792
3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,2026-01-30,2026-01-29,OKC SIZE & WEIGHTS PER,2559.17,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.396560944
3001,CENEX-FUOC OF CARPIO CARPIO ND,1,2026-01-30,2026-01-28,CENEX-FUOC OF CARPIO,475.2,Debit,5541.0,CARPIO,USA,58725,ND,1.408542549
3001,DOT-COMM VEH PERMITTIN ANCHORAGE AK,1,2026-01-30,2026-01-29,DOT-COMM VEH PERMITTIN,488.8,Debit,9399.0,ANCHORAGE,USA,99515,AK,1.396571428
3006,AB TRANSP 403-340-5075 EDMONTON AB,1,2026-01-30,2026-01-28,AB TRANSP 403-340-5075,6.0,Credit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
3001,NDHP-E PERMIT BISMARCK ND,1,2026-01-30,2026-01-30,NDHP-E PERMIT,39.44,Debit,9399.0,BISMARCK,USA,58505,ND,1.408571428
3001,SD DEPT OF TRANS OPS PIERRE SD,1,2026-01-30,2026-01-29,SD DEPT OF TRANS OPS,625.9,Debit,9399.0,PIERRE,USA,57501,SD,1.395136303
3001,PETRO-CANADA 78015 PENHOLD AB,1,2026-01-30,2026-01-29,PETRO-CANADA 78015,8.39,Debit,5541.0,PENHOLD,CAN,T6X0J6,AB,0.0
3001,CONTINENTAL CHAIN & RI EDMONTON AB,1,2026-01-30,2026-01-29,CONTINENTAL CHAIN & RI,179.54,Debit,5046.0,EDMONTON,CAN,T6E5S5,AB,0.0
3001,PILOT 917 GREAT FALLS MT,1,2026-01-30,2026-01-29,PILOT 917,700.67,Debit,5541.0,GREAT FALLS,USA,59404,MT,1.396563751
3001,TA # 199 EAST ST LOU TROY IL,1,2026-01-30,2026-01-29,TA # 199 EAST ST LOU,801.23,Debit,5541.0,TROY,USA,62294,IL,1.396552325
3006,AB TRANSP 403-340-5075 EDMONTON AB,1,2026-01-30,2026-01-28,AB TRANSP 403-340-5075,169.0,Credit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
3001,AB TRANSP 403-340-5075 EDMONTON AB,1,2026-01-30,2026-01-28,AB TRANSP 403-340-5075,419.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
3001,LOVE'S #0369 INSIDE DICKSON TN,1,2026-01-30,2026-01-29,LOVE'S #0369 INSIDE,929.19,Debit,5541.0,DICKSON,USA,37055,TN,1.396564162
3001,DOT-COMM VEH PERMITTIN ANCHORAGE AK,1,2026-01-30,2026-01-29,DOT-COMM VEH PERMITTIN,97.76,Debit,9399.0,ANCHORAGE,USA,99515,AK,1.396571428
3001,VCN*KANSASMVPERMIT TOPEKA KS,1,2026-01-30,2026-01-29,VCN*KANSASMVPERMIT,284.9,Debit,9399.0,TOPEKA,USA,66611,KS,1.396568627
3001,ULINE MILTON ON,1,2026-01-30,2026-01-30,ULINE,247.63,Debit,5085.0,MILTON,CAN,L9T 8L1,ON,0.0
3001,LOWES #02627* MAPLE GROVE MN,1,2026-01-30,2026-01-29,LOWES #02627*,139.48,Debit,5200.0,MAPLE GROVE,USA,55369,MN,1.395079015
3001,FLYING J 668 SAGINAW MI,1,2026-02-02,2026-01-30,FLYING J 668,20.58,Debit,5541.0,SAGINAW,USA,48601,MI,1.395254237
3001,BORDER CONNECT INC WINDSOR ON,1,2026-02-02,2026-01-30,BORDER CONNECT INC,105.0,Debit,5734.0,WINDSOR,CAN,N8W 3P3,ON,0.0
3001,PILOT 4619 WYTHEVILLE VA,1,2026-02-02,2026-01-30,PILOT 4619,20.58,Debit,5541.0,WYTHEVILLE,USA,24382,VA,1.395254237
3001,PHILLIPS 66 - VALENTIN VALENTINE NE,1,2026-02-02,2026-01-31,PHILLIPS 66 - VALENTIN,13.37,Debit,5541.0,VALENTINE,USA,69201,NE,1.391259105
3001,MCSD OSOW - CONV. FEE NASHVILLE TN,1,2026-02-02,2026-01-30,MCSD OSOW - CONV. FEE,6.81,Debit,9399.0,NASHVILLE,USA,37215,TN,1.395491803
3001,AB TRANSP 403-340-5075 EDMONTON AB,1,2026-02-02,2026-01-29,AB TRANSP 403-340-5075,18.75,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
3001,VA DMV HAULING PERMITS RICHMOND VA,1,2026-02-02,2026-01-30,VA DMV HAULING PERMITS,159.22,Debit,9399.0,RICHMOND,USA,232202051,VA,1.39507579
3001,TOOT'N TOTUM #100 - PERRTYON TX,1,2026-02-02,2026-01-29,TOOT'N TOTUM #100 -,1013.38,Debit,5541.0,PERRTYON,USA,79070,TX,1.395129204
3001,SQ *YUKON MOTEL & REST TESLIN YT,1,2026-02-02,2026-01-31,SQ *YUKON MOTEL & REST,147.0,Debit,5499.0,TESLIN,CAN,Y0A1B0,YT,0.0
3001,O'REILLY 457 BAYTOWN TX,1,2026-02-02,2026-01-31,O'REILLY 457,35.35,Debit,5533.0,BAYTOWN,USA,77520,TX,1.390637293
3001,VITUS ENERGY -TOK TOK AK,1,2026-02-02,2026-02-01,VITUS ENERGY -TOK,7.82,Debit,5541.0,TOK,USA,99780,AK,1.391459074
3001,TA # 92 BLOOMINGTON BLOOMINGTON IL,1,2026-02-02,2026-02-01,TA # 92 BLOOMINGTON,55.0,Debit,5541.0,BLOOMINGTON,USA,61701,IL,1.390644753
3001,YG WEIGH STATION WATSO WATSON LAKE YT,1,2026-02-02,2026-02-01,YG WEIGH STATION WATSO,59.72,Debit,9399.0,WATSON LAKE,CAN,Y0A1C0,YT,0.0
3001,MCSD OSOW INDIANAPOLIS IN,1,2026-02-02,2026-01-30,MCSD OSOW,119.7,Debit,9399.0,INDIANAPOLIS,USA,46241,IN,1.395104895
3001,PETRO-CANADA 68061 WHITEHORSE YT,1,2026-02-02,2026-01-31,PETRO-CANADA 68061,119.95,Debit,5541.0,WHITEHORSE,CAN,Y1A5S8,YT,0.0
3001,PETRO-CANADA 68187 FORT NELSON BC,1,2026-02-02,2026-02-01,PETRO-CANADA 68187,800.0,Debit,5541.0,FORT NELSON,CAN,V0C1R0,BC,0.0
3001,PHILLIPS 66 - VALENTIN VALENTINE NE,1,2026-02-02,2026-01-31,PHILLIPS 66 - VALENTIN,813.5,Debit,5541.0,VALENTINE,USA,69201,NE,1.390717155
3001,TDOT OSOW PERMITS NASHVILLE TN,1,2026-02-02,2026-01-30,TDOT OSOW PERMITS,356.22,Debit,9399.0,NASHVILLE,USA,37243,TN,1.395135706
3001,AB TRANSP 403-340-5075 EDMONTON AB,1,2026-02-02,2026-01-29,AB TRANSP 403-340-5075,23.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
3001,LOVE'S #0551 INSIDE ANGOLA IN,1,2026-02-02,2026-01-30,LOVE'S #0551 INSIDE,725.25,Debit,5541.0,ANGOLA,USA,46703,IN,1.390726571
3001,MCSD OSOW INDIANAPOLIS IN,1,2026-02-02,2026-01-30,MCSD OSOW,205.92,Debit,9399.0,INDIANAPOLIS,USA,46241,IN,1.395121951
3001,SHELL OIL 57545613903 BAYTOWN TX,1,2026-02-02,2026-01-30,SHELL OIL 57545613903,9.9,Debit,5542.0,BAYTOWN,USA,77521,TX,1.394366197
3001,MDOT PERMIT GATEWAY LANSING MI,1,2026-02-02,2026-01-30,MDOT PERMIT GATEWAY,72.55,Debit,9399.0,LANSING,USA,489331532,MI,1.395192307
3001,LOVE'S #0291 INSIDE RICHMOND KY,1,2026-02-02,2026-02-01,LOVE'S #0291 INSIDE,1121.26,Debit,5541.0,RICHMOND,USA,40475,KY,1.390727326
3001,SERVICE FEE FRANKLIN TN,1,2026-02-02,2026-01-30,SERVICE FEE,8.37,Debit,9399.0,FRANKLIN,USA,37067,TN,1.395
3001,IA DOT MOTOR CARRIER S ANKENY IA,1,2026-02-02,2026-01-30,IA DOT MOTOR CARRIER S,173.14,Debit,9399.0,ANKENY,USA,50021,IA,1.39068273
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2026-02-02,2026-01-30,DTOPS SINGLE CROSSING,28.93,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.390865384
3001,YG WEIGH STATION WATSO WATSON LAKE YT,1,2026-02-02,2026-01-30,YG WEIGH STATION WATSO,59.72,Debit,9399.0,WATSON LAKE,CAN,Y0A1C0,YT,0.0
3001,VITUS ENERGY -TOK TOK AK,1,2026-02-02,2026-02-01,VITUS ENERGY -TOK,476.75,Debit,5541.0,TOK,USA,99780,AK,1.390712056
3001,PHILLIPS 66 - CROSSROA OBERLIN KS,1,2026-02-02,2026-01-30,PHILLIPS 66 - CROSSROA,351.8,Debit,5541.0,OBERLIN,USA,67749,KS,1.390733712
3006,SP EVONTIRA SOMERVILLE MA,1,2026-02-02,2026-02-01,SP EVONTIRA,118.0,Credit,5399.0,SOMERVILLE,USA,02143,MA,0.0
3001,VCN*NORTHCAROLINADOT GARNER NC,1,2026-02-02,2026-01-30,VCN*NORTHCAROLINADOT,41.85,Debit,9399.0,GARNER,USA,27529,NC,1.395
3001,ILLINOIS DEPARTMENT OF SPRINGFIELD IL,1,2026-02-02,2026-01-30,ILLINOIS DEPARTMENT OF,185.45,Debit,9399.0,SPRINGFIELD,USA,62764,IL,1.395095162
3001,CROCKETT ENTERPRISES 1 GREENEVILLE TN,1,2026-02-02,2026-01-31,CROCKETT ENTERPRISES 1,185.55,Debit,5541.0,GREENEVILLE,USA,37745,TN,1.390721031
3001,CENEX-JJ TRAVEL PLAZA OAKLEY KS,1,2026-02-02,2026-01-30,CENEX-JJ TRAVEL PLAZA,406.68,Debit,5541.0,OAKLEY,USA,67748,KS,1.395128644
3001,RIGHT NETWORKS HUDSON NH,1,2026-02-02,2026-01-30,RIGHT NETWORKS,530.15,Debit,4816.0,HUDSON,USA,03051,NH,1.395131578
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2026-02-02,2026-01-30,DTOPS SINGLE CROSSING,28.93,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.390865384
3001,ILLINOIS DEPARTMENT OF SPRINGFIELD IL,1,2026-02-02,2026-01-30,ILLINOIS DEPARTMENT OF,359.14,Debit,9399.0,SPRINGFIELD,USA,62764,IL,1.390721809
3001,PETRO-CANADA 68061 WHITEHORSE YT,1,2026-02-02,2026-01-31,PETRO-CANADA 68061,8.0,Debit,5542.0,WHITEHORSE,CAN,Y1A5S8,YT,0.0
3001,KYTC MOTOR CARRIERS FRANKFORT KY,1,2026-02-02,2026-01-30,KYTC MOTOR CARRIERS,87.05,Debit,9399.0,FRANKFORT,USA,40601,KY,1.395032051
3001,MCSD OSOW - CONV. FEE NASHVILLE TN,1,2026-02-02,2026-01-30,MCSD OSOW - CONV. FEE,4.55,Debit,9399.0,NASHVILLE,USA,37215,TN,1.395705521
3001,BORDER CONNECT INC WINDSOR ON,1,2026-02-02,2026-01-31,BORDER CONNECT INC,136.4,Debit,5734.0,WINDSOR,CAN,N8W 3P3,ON,0.0
3001,NDHP-E PERMIT BISMARCK ND,1,2026-02-02,2026-02-01,NDHP-E PERMIT,38.94,Debit,9399.0,BISMARCK,USA,58505,ND,1.390714285
3001,THREE BEARS ALASKA ACE TOK AK,1,2026-02-02,2026-02-01,THREE BEARS ALASKA ACE,34.76,Debit,5251.0,TOK,USA,99780,AK,1.390956382
3001,IA DOT MOTOR CARRIER S ANKENY IA,1,2026-02-02,2026-01-30,IA DOT MOTOR CARRIER S,123.47,Debit,9399.0,ANKENY,USA,50021,IA,1.395141242
3001,SD DEPT OF TRANS OPS PIERRE SD,1,2026-02-03,2026-02-02,SD DEPT OF TRANS OPS,34.77,Debit,9399.0,PIERRE,USA,57501,SD,1.3908
3001,NORTH 60 PETRO HILLCRE WHITEHORSE YT,1,2026-02-03,2026-02-02,NORTH 60 PETRO HILLCRE,85.01,Debit,5542.0,WHITEHORSE,CAN,Y1A 4N4,YT,0.0
3001,SQ *PAUL'S TOWING & RE Minot ND,1,2026-02-03,2026-02-02,SQ *PAUL'S TOWING & RE,7993.46,Debit,7538.0,Minot,USA,58701,ND,1.403839128
3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,2026-02-03,2026-02-02,DEPT OF TRANS TRUCKPER,23.3,Debit,9399.0,LINCOLN,USA,685082532,NE,1.391044776
3001,CENEX-TRI ENERGY COOPE STERLING ND,1,2026-02-03,2026-02-01,CENEX-TRI ENERGY COOPE,19.15,Debit,5541.0,STERLING,USA,58572,ND,1.390704429
3001,CENEX-TRI ENERGY COOPE STERLING ND,1,2026-02-03,2026-02-01,CENEX-TRI ENERGY COOPE,868.52,Debit,5541.0,STERLING,USA,58572,ND,1.390722326
3001,SD DEPT OF TRANS OPS PIERRE SD,1,2026-02-03,2026-02-02,SD DEPT OF TRANS OPS,140.17,Debit,9399.0,PIERRE,USA,57501,SD,1.390713364
3001,TA # 92 BLOOMINGTON BLOOMINGTON IL,1,2026-02-03,2026-02-02,TA # 92 BLOOMINGTON,553.99,Debit,5541.0,BLOOMINGTON,USA,61701,IL,1.390711685
3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,2026-02-03,2026-02-02,DEPT OF TRANS TRUCKPER,23.3,Debit,9399.0,LINCOLN,USA,685082532,NE,1.391044776
3001,DOT-COMM VEH PERMITTIN ANCHORAGE AK,1,2026-02-03,2026-02-02,DOT-COMM VEH PERMITTIN,486.75,Debit,9399.0,ANCHORAGE,USA,99515,AK,1.390714285
3001,SD DEPT OF TRANS OPS PIERRE SD,1,2026-02-03,2026-02-02,SD DEPT OF TRANS OPS,98.02,Debit,9399.0,PIERRE,USA,57501,SD,1.390749148
3001,FLYING J 725 BAYTOWN TX,1,2026-02-03,2026-02-02,FLYING J 725,331.88,Debit,5542.0,BAYTOWN,USA,77521,TX,1.390714046
3001,IN *WEATHERLOGICS INC. LORETTE WEST MB,1,2026-02-03,2026-02-02,IN *WEATHERLOGICS INC.,210.0,Debit,7392.0,LORETTE WEST,CAN,R5K 0A6,MB,0.0
3001,HIGHWAY 20 AUTO TRUCK PEOSTA IA,1,2026-02-03,2026-02-02,HIGHWAY 20 AUTO TRUCK,262.52,Debit,5541.0,PEOSTA,USA,52068,IA,1.390687079
3001,VCN*KANSASMVPERMIT TOPEKA KS,1,2026-02-03,2026-02-02,VCN*KANSASMVPERMIT,61.77,Debit,9399.0,TOPEKA,USA,66611,KS,1.403863636
3001,LOVE'S #0670 INSIDE FLOYD IA,1,2026-02-03,2026-02-02,LOVE'S #0670 INSIDE,1245.41,Debit,5541.0,FLOYD,USA,50435,IA,1.403848321
3001,MNDOT OSOW PERMITS SAINT PAUL MN,1,2026-02-03,2026-02-02,MNDOT OSOW PERMITS,189.72,Debit,9399.0,SAINT PAUL,USA,551551800,MN,1.390705175
3001,GREAT NORTH COOKIE CO SPRUCE GROVE AB,1,2026-02-03,2026-02-02,GREAT NORTH COOKIE CO,92.84,Debit,5411.0,SPRUCE GROVE,CAN,T7X 3Y1,AB,0.0
3001,DOT-COMM VEH PERMITTIN ANCHORAGE AK,1,2026-02-03,2026-02-02,DOT-COMM VEH PERMITTIN,336.92,Debit,9399.0,ANCHORAGE,USA,99515,AK,1.403833333
3001,DOT-COMM VEH PERMITTIN ANCHORAGE AK,1,2026-02-03,2026-02-02,DOT-COMM VEH PERMITTIN,97.35,Debit,9399.0,ANCHORAGE,USA,99515,AK,1.390714285
3001,DOT-COMM VEH PERMITTIN ANCHORAGE AK,1,2026-02-03,2026-02-02,DOT-COMM VEH PERMITTIN,13.91,Debit,9399.0,ANCHORAGE,USA,99515,AK,1.391
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2026-02-03,2026-02-02,DTOPS SINGLE CROSSING,28.93,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.390865384
3001,PHILLIPS 66 - VALENTIN VALENTINE NE,1,2026-02-03,2026-02-02,PHILLIPS 66 - VALENTIN,694.69,Debit,5541.0,VALENTINE,USA,69201,NE,1.403839547
3001,TXDMV OS PERMIT TPE AUSTIN TX,1,2026-02-03,2026-02-02,TXDMV OS PERMIT TPE,86.49,Debit,9399.0,AUSTIN,USA,78731,TX,1.403830546
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2026-02-03,2026-02-02,DTOPS SINGLE CROSSING,28.93,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.390865384
3001,MNDOT OSOW PERMITS FEE ATLANTA GA,1,2026-02-03,2026-02-02,MNDOT OSOW PERMITS FEE,4.08,Debit,9399.0,ATLANTA,USA,303285588,GA,1.392491467
3001,IA DOT MOTOR CARRIER S ANKENY IA,1,2026-02-03,2026-02-01,IA DOT MOTOR CARRIER S,262.15,Debit,9399.0,ANKENY,USA,50021,IA,1.39071618
3001,AB TRANSP 403-340-5075 EDMONTON AB,1,2026-02-04,2026-02-02,AB TRANSP 403-340-5075,1006.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
3001,VITUS ENERGY -TOK TOK AK,1,2026-02-04,2026-02-03,VITUS ENERGY -TOK,510.79,Debit,5541.0,TOK,USA,99780,AK,1.404774346
3001,MARATHON 272195 WATERTOWN SD,1,2026-02-04,2026-02-02,MARATHON 272195,616.57,Debit,5541.0,WATERTOWN,USA,57201,SD,1.403847905
3001,LOVE'S #0849 INSIDE VALLEY CITY ND,1,2026-02-04,2026-02-03,LOVE'S #0849 INSIDE,929.77,Debit,5541.0,VALLEY CITY,USA,58072,ND,1.404762264
3001,FLYING J 716 SIOUX FALLS SD,1,2026-02-04,2026-02-03,FLYING J 716,698.54,Debit,5541.0,SIOUX FALLS,USA,57107,SD,1.40384654
3001,NDHP-E PERMIT BISMARCK ND,1,2026-02-04,2026-02-04,NDHP-E PERMIT,39.31,Debit,9399.0,BISMARCK,USA,58505,ND,1.403928571
3001,FLYING J 550 MINOT ND,1,2026-02-04,2026-02-03,FLYING J 550,921.51,Debit,5541.0,MINOT,USA,58701,ND,1.404762267
3001,NDHP-E PERMIT BISMARCK ND,1,2026-02-04,2026-02-04,NDHP-E PERMIT,77.88,Debit,9399.0,BISMARCK,USA,58505,ND,1.390714285
3001,DOT-COMM VEH PERMITTIN ANCHORAGE AK,1,2026-02-04,2026-02-03,DOT-COMM VEH PERMITTIN,168.46,Debit,9399.0,ANCHORAGE,USA,99515,AK,1.403833333
3001,IOWA 80 TRUCKSTOP FU WALCOTT IA,1,2026-02-04,2026-02-02,IOWA 80 TRUCKSTOP FU,755.33,Debit,5541.0,WALCOTT,USA,52773,IA,1.390723965
3001,YUQUIP INDUSTRIAL SOLU WHITEHORSE YT,1,2026-02-04,2026-02-02,YUQUIP INDUSTRIAL SOLU,722.45,Debit,5211.0,WHITEHORSE,CAN,Y1A6N6,YT,0.0
3001,CTC-VIS *SVC HAGERSTOWN MD,1,2026-02-04,2026-02-03,CTC-VIS *SVC,5.39,Debit,9399.0,HAGERSTOWN,USA,21740,MD,1.403645833
3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,2026-02-04,2026-02-03,OKC SIZE & WEIGHTS PER,61.32,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.403846153
3001,FLYING J 725 BAYTOWN TX,1,2026-02-04,2026-02-03,FLYING J 725,307.21,Debit,5542.0,BAYTOWN,USA,77521,TX,1.403811003
